0.50725, 0.53605, 0.06515
0.51096, 0.29916, 0.00765
0.28480, 1.02578, -0.00935
0.59816, 0.67360, 0.02218
0.51260, 0.57504, 0.09393
0.51048, 0.62464, -0.08732
0.48038, 0.59980, 0.01466
0.40381, 0.72308, -0.01098
0.25860, 1.15278, 0.00374
0.48832, 0.65753, -0.11927
0.31208, 0.90337, -0.01691
0.52004, 0.34767, 0.00249
0.75972, 1.28880, -0.02117
0.47862, 0.39770, -0.02504
0.35969, 0.73240, -0.01178
0.49004, 0.42446, -0.00764
0.60564, 0.65217, -0.01029
0.32477, 0.88576, 0.00735
0.27023, 1.16684, 0.00106
0.75724, 1.47229, 0.00654
0.50667, 0.56359, 0.00015
0.49950, 0.42062, -0.00829
0.75198, 1.32169, -0.01140
0.49684, 0.59016, -0.00840
0.49706, 0.43390, 0.01336
0.51943, 0.25125, -0.01866
0.26579, 1.26252, -0.02054
0.50520, 0.49149, -0.06638
0.27317, 1.00098, 0.00156
0.36702, 0.66119, 0.00758
0.51133, 0.32099, 0.00702
0.49012, 0.40199, 0.01655
0.51014, 0.59731, -0.02322
0.48231, 0.66054, 0.08425
0.75511, 1.27933, -0.00886
0.49087, 0.61344, 0.00767
0.53869, 0.58216, 0.03202
0.58909, 0.63836, -0.01920
0.24930, 1.27273, -0.00694
0.50030, 0.51097, -0.04930
0.49799, 0.63391, 0.07255
0.48974, 0.45023, -0.03948
0.39460, 0.67994, 0.00343
0.59857, 0.66956, 0.01250
0.33349, 0.80984, -0.01335
0.49533, 0.52054, -0.06300
0.31690, 0.85269, -0.01160
0.77698, 1.50669, -0.01448
0.34440, 0.90300, 0.00841
0.49564, 0.20171, -0.00261
0.49189, 0.51977, 0.00074
0.54317, 0.22403, -0.00354
0.27639, 1.14024, -0.00582
0.50521, 0.53876, -0.08021
0.63659, 0.76960, -0.01719
0.50520, 0.57892, -0.07227
0.54986, 0.63297, -0.03625
0.49487, 0.18804, -0.02455
0.51575, 0.59313, -0.09402
0.49067, 0.58215, 0.06966
0.54063, 0.62341, 0.00704
0.50907, 0.53918, 0.07549
0.68041, 0.91412, 0.00929
0.46796, 0.63233, 0.01571
0.49336, 0.48297, -0.03454
0.50995, 0.26407, -0.00543
0.40471, 0.68933, -0.01906
0.49690, 0.55950, -0.00349
0.51469, 0.61887, -0.08423
0.49037, 0.59243, -0.00337
0.47887, 0.53931, 0.07516
0.38844, 0.65632, -0.01410
0.40135, 0.71059, -0.02006
0.21113, 1.58619, -0.01664
0.25924, 1.10761, -0.01855
0.48143, 0.23589, -0.01113
0.51148, 0.61118, -0.01914
0.46996, 0.30494, 0.00617
0.28592, 1.10272, 0.00091
0.41399, 0.66875, -0.03088
0.27547, 1.10747, -0.02169
0.72517, 1.10574, -0.01114
0.50855, 0.42765, 0.02157
0.50022, 0.53690, 0.00963
0.35879, 0.70525, 0.01138
0.46326, 0.62227, -0.00630
0.50698, 0.33180, 0.00901
0.53362, 0.58980, 0.01547
0.48580, 0.59359, 0.09395
0.51600, 0.49115, -0.06288
0.48799, 0.49188, 0.03826
0.27769, 1.12725, 0.02032
0.66825, 0.77483, 0.02802
0.49133, 0.59044, -0.01426
0.61111, 0.66450, -0.02297
0.51341, 0.48005, 0.05799
0.48615, 0.52628, -0.06257
0.49485, 0.46924, 0.03847
0.50853, 0.50454, -0.06488
0.59361, 0.62486, 0.01647
0.50860, 0.42860, -0.02158
0.50200, 0.50769, -0.03984
0.51062, 0.43960, -0.00337
0.49222, 0.58420, -0.00441
0.50022, 0.57173, 0.01122
0.73871, 0.98394, -0.01589
0.48992, 0.53005, -0.05829
0.49778, 0.40869, -0.00191
0.50575, 0.41679, 0.00140
0.48459, 0.58904, 0.01068
0.50555, 0.43132, 0.00332
0.51994, 0.59928, 0.00589
0.49911, 0.61634, -0.09448
0.20939, 1.69667, 0.01092
0.74044, 1.18805, 0.00052
0.80622, 1.62928, -0.00396
0.49305, 0.56245, -0.07811
0.28261, 1.07926, -0.01830
0.36009, 0.73586, 0.00751
0.75325, 1.43982, 0.01524
0.49099, 0.56675, -0.06700
0.48898, 0.56284, 0.00093
0.48755, 0.52343, -0.06496
0.60676, 0.64326, 0.01317
0.80358, 1.64332, -0.00876
0.49934, 0.44353, -0.02827
0.33606, 0.78064, -0.01365
0.51825, 0.27227, -0.01725
0.49291, 0.53991, -0.07223
0.48481, 0.60956, 0.00516
0.50602, 0.42177, 0.01650
0.36790, 0.76080, 0.01618
0.47490, 0.56119, 0.00434
0.49431, 0.42720, 0.01567
0.76648, 1.36223, -0.00532
0.51058, 0.60125, 0.07490
0.50263, 0.49136, 0.06124
0.49436, 0.51867, 0.05885
0.50189, 0.58139, 0.09009
0.57799, 0.62049, 0.00886
0.52719, 0.29258, -0.00057
0.50966, 0.40983, -0.00296
0.50361, 0.63336, -0.00997
0.46833, 0.59817, -0.02061
0.47560, 0.42841, -0.00919
0.48357, 0.39319, 0.00924
0.51026, 0.44186, -0.00960
0.51634, 0.57965, -0.08327
0.28786, 0.99359, -0.00335
0.51288, 0.46567, 0.01134
0.49398, 0.60558, -0.00597
0.51130, 0.22559, 0.01305
0.75725, 1.49248, 0.00488
0.50571, 0.41483, -0.01123
0.50401, 0.46776, -0.03630
0.34567, 0.77410, 0.02405
0.33322, 0.85371, -0.01354
0.49972, 0.44139, -0.02295
0.46746, 0.60812, 0.00728
0.23727, 1.33923, 0.00586
0.49539, 0.30779, 0.02210
0.75639, 1.31402, 0.01249
0.58973, 0.62646, -0.00861
0.53255, 0.58291, 0.01111
0.43280, 0.62080, 0.01027
0.61453, 0.70400, -0.01121
0.48539, 0.60466, 0.08486
0.67413, 0.90265, -0.02471
0.52522, 0.58036, 0.03429
0.69764, 1.06891, -0.03657
0.50073, 0.54697, -0.06670
0.49616, 0.45650, -0.03284
0.37702, 0.72315, 0.01614
0.50852, 0.59201, -0.09196
0.55469, 0.61834, 0.01995
0.56191, 0.60489, -0.00732
0.49045, 0.54288, -0.05024
0.45475, 0.61569, 0.02731
0.64873, 0.70779, 0.02024
0.50521, 0.31209, -0.01707
0.49395, 0.41391, -0.00204
0.50099, 0.44423, 0.04902
0.20411, 1.50475, -0.02488
0.40059, 0.63244, 0.01174
0.50292, 0.46104, -0.02664
0.50490, 0.29043, 0.00540
0.51939, 0.51527, 0.01537
0.51862, 0.47889, 0.02756
0.49842, 0.41009, -0.00965
0.71135, 0.96116, -0.01266
0.26885, 1.01955, -0.01732
0.32983, 0.76237, 0.01245
0.80375, 1.43460, -0.00641
0.53414, 0.38697, -0.00377
0.51180, 0.42413, 0.00222
0.50815, 0.42658, 0.03402
0.49086, 0.41699, 0.00326
0.50058, 0.43062, 0.01168
0.50617, 0.43796, -0.03279
0.64239, 0.74012, 0.00056
0.47880, 0.57892, 0.06571
0.48593, 0.21132, 0.01299
0.50507, 0.52493, 0.03510
0.66996, 0.83041, -0.01510
0.51573, 0.43915, -0.01481
0.27224, 1.11239, -0.00913
0.50351, 0.39348, -0.01161
0.77327, 1.39053, 0.01093
0.55529, 0.63863, 0.00357
0.50709, 0.55337, -0.00332
0.68278, 0.89518, -0.02796
0.50201, 0.42473, 0.03827
0.61171, 0.68721, -0.00300
0.49628, 0.65103, 0.08183
0.51253, 0.37932, 0.00860
0.60886, 0.73114, -0.01406
0.48927, 0.63077, -0.07793
0.24096, 1.15169, -0.00743
0.50377, 0.60496, 0.00918
0.41176, 0.65189, 0.00362
0.23598, 1.47304, -0.02036
0.50636, 0.31288, 0.00343
0.54265, 0.56926, -0.07422
0.73802, 1.19501, -0.03089
0.69574, 0.96688, 0.00232
0.57437, 0.63991, -0.00525
0.49496, 0.63093, 0.09523
0.48631, 0.46506, -0.05648
0.50799, 0.49120, -0.01231
0.24914, 1.40165, -0.01493
0.48903, 0.42094, 0.01643
0.49599, 0.66138, 0.08970
0.49755, 0.41634, -0.00887
0.53130, 0.61133, 0.00828
0.78065, 1.35743, 0.03335
0.49596, 0.48464, 0.04565
0.50168, 0.46269, -0.03156
0.49339, 0.37153, 0.01954
0.50133, 0.42688, -0.02457
0.49283, 0.42656, 0.02690
0.50140, 0.60945, 0.04874
0.32792, 0.86525, -0.01920
0.49783, 0.58155, 0.06967
0.66216, 0.81884, -0.00783
0.61707, 0.71725, 0.00700
0.35819, 0.71135, -0.00115
0.49571, 0.19768, -0.01310
0.50202, 0.62261, -0.09372
0.50290, 0.57071, 0.07239
0.51474, 0.60898, 0.00091
0.63329, 0.78367, 0.00310
0.49508, 0.30942, -0.00810
0.51895, 0.59414, 0.00638
0.50915, 0.41463, -0.00109
0.49112, 0.59275, -0.00226
0.23844, 1.28290, -0.02303
0.51468, 0.61107, 0.00877
0.28042, 0.98734, 0.01406
0.51077, 0.29605, -0.01314
0.70392, 0.86899, 0.00084
0.51514, 0.59125, 0.01326
0.50285, 0.61027, -0.00791
0.48316, 0.61931, -0.01155
0.74644, 1.29913, -0.02800
0.55242, 0.63533, -0.01061
0.48933, 0.68385, 0.10350
0.56372, 0.62941, -0.00967
0.33509, 0.81625, -0.02326
0.76020, 1.37621, 0.00851
0.49953, 0.52008, -0.00809
0.49233, 0.61647, -0.08860
0.49213, 0.61553, 0.00241
0.71055, 0.87662, 0.00031
0.66339, 0.75349, -0.01082
0.62841, 0.72497, -0.00768
0.51124, 0.53861, -0.00760
0.25237, 1.18691, -0.00391
0.50909, 0.58330, -0.00729
0.51014, 0.46039, 0.04116
0.59046, 0.70446, 0.02279
0.48118, 0.42135, 0.00404
0.49639, 0.52049, 0.05493
0.41775, 0.65358, 0.01572
0.49144, 0.58700, -0.07888
0.48460, 0.62341, 0.07307
0.49358, 0.47954, 0.04228
0.36640, 0.71673, 0.00666
0.50005, 0.19672, 0.01881
0.47853, 0.52713, -0.00441
0.35239, 0.72270, -0.00248
0.76692, 1.43910, -0.01278
0.50375, 0.49669, 0.00322
0.51278, 0.42614, -0.00365
0.51218, 0.32602, -0.02199
0.76116, 1.50419, 0.00887
0.44893, 0.61825, 0.02046
0.69276, 1.03888, -0.02531
0.45896, 0.40609, 0.01357
0.50056, 0.46038, -0.02457
0.75854, 1.34423, -0.01436
0.49648, 0.61102, 0.00878
0.50949, 0.43028, -0.02645
0.50150, 0.27487, 0.03157
0.52720, 0.60653, 0.00087
0.48514, 0.50400, 0.06511
0.69053, 0.88541, -0.01726
0.49809, 0.58759, -0.07488
0.50038, 0.41364, 0.01307
0.49519, 0.42321, 0.01105
0.38358, 0.71715, 0.00300
0.50719, 0.61681, 0.03581
0.51880, 0.50638, -0.05382
0.49061, 0.47130, -0.03227
0.33308, 0.77605, -0.01859
0.21295, 1.54714, 0.00610
0.21971, 1.49439, 0.02629
0.51276, 0.32052, 0.02664
0.50843, 0.61151, 0.00414
0.51666, 0.25841, -0.02191
0.48148, 0.62055, 0.01418
0.49599, 0.61832, -0.01012
0.50715, 0.45931, -0.02072
0.49182, 0.42971, 0.04211
0.25166, 1.40724, 0.02177
0.50110, 0.43398, -0.03774
0.49812, 0.56839, 0.07539
0.50161, 0.50785, 0.04273
0.66128, 0.82952, -0.02165
0.24193, 1.23407, 0.01036
0.51661, 0.55072, -0.05372
0.59551, 0.65299, 0.00399
0.48319, 0.47019, -0.00488
0.48973, 0.53883, -0.06580
0.49609, 0.51490, -0.01523
0.51047, 0.44628, -0.04667
0.34377, 0.77035, 0.01044
0.76330, 1.50507, -0.00863
0.50052, 0.45846, -0.00932
0.50962, 0.60061, -0.08588
0.49562, 0.50874, -0.06462
0.50676, 0.45513, -0.02968
0.51167, 0.54761, -0.06692
0.48003, 0.53288, 0.06948
0.62136, 0.75748, 0.01391
0.32508, 0.87081, -0.00838
0.28190, 1.02594, 0.00750
0.78498, 1.58488, -0.01392
0.47625, 0.46705, 0.03736
0.33081, 0.87148, -0.00010
0.50868, 0.38433, 0.01333
0.61844, 0.64675, -0.00518
0.54215, 0.60286, -0.00508
0.36703, 0.67784, -0.02037
0.49219, 0.54090, 0.09490
0.66898, 0.73628, -0.00958
0.39950, 0.66118, 0.00348
0.50762, 0.65945, -0.09874
0.47611, 0.44290, 0.00982
0.50034, 0.64805, 0.09329
0.35377, 0.74370, -0.01399
0.49499, 0.49955, 0.04889
0.43268, 0.66493, 0.00127
0.60805, 0.67858, -0.00139
0.50886, 0.49330, 0.02961
0.51303, 0.45708, 0.05050
0.48545, 0.53001, -0.06518
0.48973, 0.63562, 0.08859
0.18572, 1.54008, -0.00650
0.47577, 0.44837, 0.00250
0.48801, 0.42460, 0.01098
0.51289, 0.35807, 0.01123
0.62747, 0.69887, 0.00911
0.33927, 0.79130, -0.00945
0.44926, 0.57142, -0.03414
0.22039, 1.64507, 0.00566
0.62339, 0.71853, -0.02636
0.19925, 1.68601, -0.00118
0.60578, 0.67145, 0.01138
0.50067, 0.55306, 0.07892
0.39444, 0.71710, -0.01242
0.49444, 0.32685, -0.00242
0.73321, 1.10031, 0.02104
0.54971, 0.60104, -0.00657
0.70435, 0.85592, -0.00516
0.52851, 0.58287, -0.02767
0.50344, 0.35244, 0.01367
0.50290, 0.52224, 0.06791
0.48432, 0.41204, -0.01317
0.49461, 0.45862, 0.04935
0.48822, 0.29480, 0.00460
0.79950, 1.54757, -0.03019
0.50202, 0.41964, 0.00674
0.62953, 0.67605, 0.01343
0.57529, 0.64746, -0.00720
0.56469, 0.63056, 0.03749
0.69661, 0.86176, -0.00506
0.49752, 0.46241, -0.02562
0.50402, 0.67920, 0.10786
0.71925, 0.93846, -0.00219
0.65697, 0.78548, -0.01215
0.42260, 0.67669, -0.00390
0.60412, 0.68616, -0.02071
0.38715, 0.69490, -0.01532
0.74527, 1.18031, 0.00682
0.76639, 1.36399, -0.00800
0.50418, 0.31681, -0.00694
0.39076, 0.72529, -0.00471
0.53198, 0.43662, -0.01586
0.41626, 0.65021, 0.02071
0.48698, 0.45577, -0.01453
0.51842, 0.50253, -0.04240
0.56285, 0.59943, 0.00869
0.48604, 0.58855, -0.08618
0.50222, 0.43615, 0.03007
0.49486, 0.46063, 0.03532
0.48827, 0.47762, -0.04991
0.45062, 0.59646, 0.00440
0.63322, 0.77124, -0.00963
0.61899, 0.68890, 0.02094
0.43509, 0.61672, 0.02100
0.21565, 1.52322, -0.00279
0.48712, 0.51043, 0.06020
0.64459, 0.72992, -0.00815
0.48929, 0.23221, 0.01196
0.52076, 0.62013, 0.11255
0.65058, 0.80941, -0.01742
0.52738, 0.60315, -0.01039
0.52094, 0.41695, -0.01120
0.50394, 0.42893, 0.00572
0.31650, 0.91659, 0.01908
0.49809, 0.61745, -0.00939
0.27759, 1.15770, -0.01934
0.77451, 1.43228, -0.01988
0.52950, 0.36698, -0.00182
0.50591, 0.56094, 0.07663
0.49022, 0.42869, 0.01877
0.49232, 0.42840, 0.00989
0.22870, 1.70798, 0.00953
0.48436, 0.62686, -0.09482
0.60320, 0.67165, 0.02023
0.49621, 0.43844, -0.03528
0.49927, 0.57328, 0.07226
0.55100, 0.63871, -0.00203
0.23662, 1.58810, -0.00009
0.51566, 0.31232, 0.01059
0.43194, 0.65171, -0.03305
0.70524, 0.97264, -0.00711
0.39905, 0.68535, 0.00236
0.49794, 0.26584, -0.00162
0.50984, 0.58996, -0.00941
0.43198, 0.63449, 0.01765
0.75543, 1.27219, 0.01082
0.49345, 0.49555, 0.06480
0.45420, 0.59357, -0.00183
0.65534, 0.83228, -0.02218
0.67828, 0.87216, 0.03635
0.22277, 1.34540, 0.00784
0.53893, 0.62509, 0.00336
0.48782, 0.45183, -0.03678
0.46404, 0.59822, -0.01135
0.49222, 0.25058, -0.00972
0.49417, 0.54761, -0.09059
0.51460, 0.33515, 0.02222
0.50374, 0.43352, 0.01312
0.49702, 0.51655, -0.04891
0.36833, 0.63891, -0.04940
0.56731, 0.65213, -0.00673
0.52314, 0.66307, 0.10371
0.23280, 1.27498, 0.00935
0.69355, 0.84629, -0.00403
0.50740, 0.37089, -0.01618
0.49929, 0.50070, 0.05522
0.50247, 0.65984, 0.07545
0.40030, 0.64967, -0.00614
0.50123, 0.52807, -0.07375
0.51417, 0.56068, 0.00896
0.49888, 0.60260, 0.10177
0.79728, 1.68083, 0.00990
0.50863, 0.32926, 0.01300
0.50932, 0.61874, 0.00293
0.68753, 0.92465, 0.00688
0.49699, 0.55071, 0.07314
0.76002, 1.17411, -0.03797
0.28165, 1.14657, 0.01326
0.50363, 0.47539, 0.03602
0.27896, 1.33362, -0.00696
0.49653, 0.62898, -0.07867
0.50289, 0.44875, 0.02562
0.54230, 0.64762, -0.00123
0.50820, 0.43939, -0.04844
0.24331, 1.35680, -0.01114
0.49237, 0.44569, -0.03019
0.51054, 0.49184, 0.03564
0.60554, 0.73769, 0.01024
0.50960, 0.45210, 0.03009
0.74097, 1.06083, -0.00194
0.74740, 1.08364, 0.01577
0.69812, 1.03484, -0.01027
0.30926, 0.93070, -0.01062
0.49787, 0.53165, -0.07619
0.49445, 0.53080, -0.05853
0.50973, 0.53393, 0.05565
0.59398, 0.66691, -0.00822
0.63483, 0.74768, 0.00001
0.51663, 0.41707, 0.01625
0.50989, 0.53284, 0.07572
